"dates","reservas.internacionais","divida.liquida","nfsp","juros.de.mora","juros.eua","transacoes.correntes","conta.capital","dolar.diario","ipca","meta.selic","selic.efetiva","pib.var.acum.12.meses","desemprego.pnadc"
2008.2,197367.4,28.89,-1.93,0.00876783,2,-984.2,23.8,1.66004,5.58,11.75,11.626,1,8.22
2008.19,196592.4,28.89,-1.93,0.00876783,2,-984.2,23.8,1.67638,5.58,11.75,11.608,1,8.22
2008.18,195545.5,28.89,-1.93,0.00876783,2,-984.2,23.8,1.68,5.58,11.75,11.61,1,8.22
2008.17,195168,28.61,-6.78,0.00901426,2,-3108.6,-24.6,1.6633,5.04,11.75,11.625,1.2,8.41
2008.16,195766.6,28.61,-6.78,0.00901426,2,-3108.6,-24.6,1.67338,5.04,11.5357142857143,11.374,1.2,8.41
2008.15,195132.6,28.61,-6.78,0.00901426,2,-3108.6,-24.6,1.69208,5.04,11.25,11.18,1.2,8.41
2008.14,194484.4,28.61,-6.78,0.00901426,2,-3108.6,-24.6,1.73334,5.04,11.25,11.17,1.2,8.41
2008.13,194529.4,28.65,-4.56,0.00844598,2.25,-4401.7,-0.9,1.73674,4.73,11.25,11.18,0.88,8.63
2008.12,195477.75,28.65,-4.56,0.00844598,2.25,-4401.7,-0.9,1.7181,4.73,11.25,11.1775,0.88,8.63
2008.11,194253.4,28.65,-4.56,0.00844598,2.25,-4401.7,-0.9,1.69314,4.73,11.25,11.18,0.88,8.63
2008.1,193287.8,28.65,-4.56,0.00844598,2.25,-4401.7,-0.9,1.67614,4.73,11.25,11.178,0.88,8.63
2008.09,190703.2,28.65,-4.56,0.00844598,2.25,-4401.7,-0.9,1.6843,4.73,11.25,11.18,0.88,8.63
2008.08,188595.2,29.41,-1.76,0.00802232,3,-1983.1,11.9,1.72436,4.61,11.25,11.18,1.09,8.42
2008.07,188389.4,29.41,-1.76,0.00802232,3,-1983.1,11.9,1.75096,4.61,11.25,11.178,1.09,8.42
2008.06,187979.333333333,29.41,-1.76,0.00802232,3,-1983.1,11.9,1.7613,4.61,11.25,11.18,1.09,8.42
2008.05,186941.2,29.41,-1.76,0.00802232,3,-1983.1,11.9,1.77048,4.61,11.25,11.18,1.09,8.42
2008.04,186256.2,29.21,-7.04,0.00929384,3,-4714.2,7.6,1.80568,4.56,11.25,11.176,0.96,8.02
2008.03,184668,29.21,-7.04,0.00929384,3,-4714.2,7.6,1.76062,4.56,11.25,11.18,0.96,8.02
2008.02,182980.6,29.21,-7.04,0.00929384,3,-4714.2,7.6,1.76168,4.56,11.25,11.176,0.96,8.02
2008.01,188015.166666667,29.21,-7.04,0.00929384,3,-4714.2,7.6,2.05935,4.56,12.0833333333333,12.4216666666667,0.96,8.02
2007.52,179195.25,30.02,3.58,0.0084467,4.25,-568.2,18.7,1.7772,4.46,11.25,11.18,0.78,7.85
2007.51,178718,30.02,3.58,0.0084467,4.25,-568.2,18.7,1.80462,4.46,11.25,11.18,0.78,7.85
2007.5,178287.8,30.02,3.58,0.0084467,4.25,-568.2,18.7,1.77198,4.46,11.25,11.18,0.78,7.85
2007.49,178387.2,30.02,3.58,0.0084467,4.25,-568.2,18.7,1.79132,4.46,11.25,11.18,0.78,7.85
2007.48,176870,30.02,3.58,0.0084467,4.25,-568.2,18.7,1.80742,4.46,11.25,11.18,0.78,7.85
2007.47,175671,29.72,-1.98,0.0084467,4.5,-1561.5,35.5,1.7763,4.19,11.25,11.18,0.83,8.05
2007.46,173452.25,29.72,-1.98,0.0084467,4.5,-1561.5,35.5,1.75535,4.19,11.25,11.18,0.83,8.05
2007.45,171592.2,29.72,-1.98,0.0084467,4.5,-1561.5,35.5,1.7425,4.19,11.25,11.18,0.83,8.05
2007.44,167761,29.72,-1.98,0.0084467,4.5,-1561.5,35.5,1.751175,4.19,11.25,11.1775,0.83,8.05
2007.43,166068,30.22,-4.14,0.00929493,4.5,-216.5,18.3,1.7966,4.12,11.25,11.18,1.04,8.52
2007.42,163531.2,30.22,-4.14,0.00929493,4.5,-216.5,18.3,1.80986,4.12,11.25,11.18,1.04,8.52
2007.41,162189.75,30.22,-4.14,0.00929493,4.5,-216.5,18.3,1.805225,4.12,11.25,11.18,1.04,8.52
2007.4,162492.6,30.22,-4.14,0.00929493,4.5,-216.5,18.3,1.8222,4.12,11.25,11.18,1.04,8.52
2007.39,162462.8,30.15,-0.36,0.00804961,4.75,481.5,10,1.85282,4.15,11.25,11.18,0.84,8.9
2007.38,161915.8,30.15,-0.36,0.00804961,4.75,481.5,10,1.87954,4.15,11.25,11.18,0.84,8.9
2007.37,162292.6,30.15,-0.36,0.00804961,4.75,481.5,10,1.92084,4.15,11.25,11.18,0.84,8.9
2007.36,161314.25,30.15,-0.36,0.00804961,4.75,481.5,10,1.9565,4.15,11.3571428571429,11.3675,0.84,8.9
2007.35,161040.4,30.15,-0.36,0.00804961,4.75,481.5,10,1.97198,4.15,11.5,11.43,0.84,8.9
2007.34,160610.6,29.67,-1.47,0.00992635,5.25,1233.2,10.3,2.01264,4.18,11.5,11.43,0.97,9.09
2007.33,159694.8,29.67,-1.47,0.00992635,5.25,1233.2,10.3,2.01526,4.18,11.5,11.428,0.97,9.09
2007.32,158238,29.67,-1.47,0.00992635,5.25,1233.2,10.3,1.9158,4.18,11.5,11.43,0.97,9.09
2007.31,156408.8,29.67,-1.47,0.00992635,5.25,1233.2,10.3,1.87968,4.18,11.5,11.43,0.97,9.09
2007.3,154563.2,30.19,-2.12,0.00972633,5.25,-968.2,14.1,1.87478,3.74,11.5,11.43,1.04,9.25
2007.29,152413.4,30.19,-2.12,0.00972633,5.25,-968.2,14.1,1.86038,3.74,11.7142857142857,11.73,1.04,9.25
2007.28,149637,30.19,-2.12,0.00972633,5.25,-968.2,14.1,1.8858,3.74,12,11.93,1.04,9.25
2007.27,147779.2,30.19,-2.12,0.00972633,5.25,-968.2,14.1,1.91174,3.74,12,11.93,1.04,9.25
2007.26,145865.8,30.19,-2.12,0.00972633,5.25,-968.2,14.1,1.93768,3.74,12,11.93,1.04,9.25
2007.25,143539.2,30.09,-2.39,0.00905629,5.25,399.9,105.7,1.91668,3.69,12,11.93,1.18,9.38
2007.24,141092.8,30.09,-2.39,0.00905629,5.25,399.9,105.7,1.9347,3.69,12,11.93,1.18,9.38
2007.23,139139.75,30.09,-2.39,0.00905629,5.25,399.9,105.7,1.946625,3.69,12.2857142857143,12.305,1.18,9.38
2007.22,135904.2,30.09,-2.39,0.00905629,5.25,399.9,105.7,1.9343,3.69,12.5,12.43,1.18,9.38
2007.21,133653.4,30.34,-2.36,0.01028077,5.25,-217.1,13.3,1.95012,3.18,12.5,12.43,1.14,9.54
2007.2,130237.6,30.34,-2.36,0.01028077,5.25,-217.1,13.3,1.97698,3.18,12.5,12.43,1.14,9.54
2007.19,125740.6,30.34,-2.36,0.01028077,5.25,-217.1,13.3,2.0225,3.18,12.5,12.43,1.14,9.54
2007.18,122570.5,30.34,-2.36,0.01028077,5.25,-217.1,13.3,2.028875,3.18,12.5,12.43,1.14,9.54
2007.17,119542,29.96,-6.93,0.00944823,5.25,1744.2,1.6,2.02968,3,12.5,12.43,1.21,9.64
2007.16,116269.8,29.96,-6.93,0.00944823,5.25,1744.2,1.6,2.03254,3,12.6071428571429,12.576,1.21,9.64
2007.15,112278.8,29.96,-6.93,0.00944823,5.25,1744.2,1.6,2.02906,3,12.75,12.68,1.21,9.64
2007.14,110169.25,29.96,-6.93,0.00944823,5.25,1744.2,1.6,2.0376,3,12.75,12.6825,1.21,9.64
2007.13,109173.2,29.96,-6.93,0.00944823,5.25,1744.2,1.6,2.06006,3,12.75,12.68,1.21,9.64
2007.12,107177,30.41,-1.8,0.01052223,5.25,185.5,2.7,2.0697,2.96,12.75,12.68,1.11,9.49
2007.11,105897,30.41,-1.8,0.01052223,5.25,185.5,2.7,2.09464,2.96,12.75,12.682,1.11,9.49
2007.1,104040.6,30.41,-1.8,0.01052223,5.25,185.5,2.7,2.1151,2.96,12.8571428571429,12.834,1.11,9.49
2007.09,101032,30.41,-1.8,0.01052223,5.25,185.5,2.7,2.11356,2.96,13,12.93,1.11,9.49
2007.08,98284.6666666667,30.23,-1.31,0.00872484,5.25,326.1,6,2.0812,3.02,13,12.94,0.99,9.15
2007.07,95830.8,30.23,-1.31,0.00872484,5.25,326.1,6,2.10074,3.02,13,12.932,0.99,9.15
2007.06,93075,30.23,-1.31,0.00872484,5.25,326.1,6,2.09266,3.02,13,12.93,0.99,9.15
2007.05,91076,30.23,-1.31,0.00872484,5.25,326.1,6,2.12022,3.02,13,12.93,0.99,9.15
2007.04,89636.4,30.19,-5.59,0.01082803,5.25,-430.9,13.1,2.13244,2.99,13.1071428571429,13.084,1.06,8.52
2007.03,88215.6,30.19,-5.59,0.01082803,5.25,-430.9,13.1,2.13674,2.99,13.25,13.19,1.06,8.52
2007.02,87282.2,30.19,-5.59,0.01082803,5.25,-430.9,13.1,2.14906,2.99,13.25,13.188,1.06,8.52
2007.01,105376.2,30.19,-5.59,0.01082803,5.25,-430.9,13.1,2.0666,2.99,13,12.786,1.06,8.52
2006.52,85524.25,30.54,2.6,0.00987886,5.25,383.8,11.7,2.14235,3.14,13.84375,13.1875,0.96,8.38
2006.51,85012.4,30.54,2.6,0.00987886,5.25,383.8,11.7,2.15426,3.14,13.25,13.19,0.96,8.38
2006.5,84263.6,30.54,2.6,0.00987886,5.25,383.8,11.7,2.14508,3.14,13.25,13.186,0.96,8.38
2006.49,83447,30.54,2.6,0.00987886,5.25,383.8,11.7,2.15302,3.14,13.25,13.182,0.96,8.38
2006.48,82982.2,30.54,2.6,0.00987886,5.25,383.8,11.7,2.17586,3.14,13.4642857142857,13.476,0.96,8.38
2006.47,82144.4,30.25,0.03,0.01020605,5.25,1344.6,15.7,2.16532,3.02,13.75,13.67,1.06,8.51
2006.46,81152.75,30.25,0.03,0.01020605,5.25,1344.6,15.7,2.156675,3.02,13.75,13.6675,1.06,8.51
2006.45,79520,30.25,0.03,0.01020605,5.25,1344.6,15.7,2.14192,3.02,13.75,13.682,1.06,8.51
2006.44,78431.75,30.25,0.03,0.01020605,5.25,1344.6,15.7,2.1429,3.02,13.75,13.6775,1.06,8.51
2006.43,76819.4,30.3,-3.62,0.01094244,5.25,1494.5,49.1,2.14218,3.26,13.75,13.672,1.07,8.98
2006.42,75709,30.3,-3.62,0.01094244,5.25,1494.5,49.1,2.1375,3.26,13.9642857142857,13.96,1.07,8.98
2006.41,74446.5,30.3,-3.62,0.01094244,5.25,1494.5,49.1,2.15125,3.26,14.25,14.16,1.07,8.98
2006.4,73960.2,30.3,-3.62,0.01094244,5.25,1494.5,49.1,2.16438,3.26,14.25,14.162,1.07,8.98
2006.39,73484,30.3,-3.62,0.01094244,5.25,1494.5,49.1,2.19126,3.26,14.25,14.17,1.07,8.98
2006.38,73322,30.5,-0.03,0.0105731,5.25,2196.4,8.2,2.17614,3.7,14.25,14.17,0.84,9.26
2006.37,72397.2,30.5,-0.03,0.0105731,5.25,2196.4,8.2,2.16632,3.7,14.25,14.17,0.84,9.26
2006.36,71646.25,30.5,-0.03,0.0105731,5.25,2196.4,8.2,2.139875,3.7,14.25,14.1725,0.84,9.26
2006.35,71322.2,30.5,-0.03,0.0105731,5.25,2196.4,8.2,2.14156,3.7,14.4642857142857,14.48,0.84,9.26
2006.34,70947.6,30.43,-3.44,0.01256265,5.25,2130.6,9.3,2.14328,3.84,14.75,14.688,0.98,9.68
2006.33,69949,30.43,-3.44,0.01256265,5.25,2130.6,9.3,2.1447,3.84,14.75,14.702,0.98,9.68
2006.32,68903.8,30.43,-3.44,0.01256265,5.25,2130.6,9.3,2.17126,3.84,14.75,14.662,0.98,9.68
2006.31,67528.6,30.43,-3.44,0.01256265,5.25,2130.6,9.3,2.18086,3.84,14.75,14.662,0.98,9.68
2006.3,66052.4,30.44,-1.74,0.01169966,5.25,3006.8,19.1,2.19184,3.97,14.75,14.658,1.01,9.93
2006.29,64755.4,30.44,-1.74,0.01169966,5.25,3006.8,19.1,2.19456,3.97,14.9642857142857,14.966,1.01,9.93
2006.28,63368.2,30.44,-1.74,0.01169966,5.25,3006.8,19.1,2.1952,3.97,15.25,15.18,1.01,9.93
2006.27,62683.8,30.44,-1.74,0.01169966,5.25,3006.8,19.1,2.17814,3.97,15.25,15.178,1.01,9.93
2006.26,62499,30.44,-1.74,0.01169966,5.25,3006.8,19.1,2.21084,3.97,15.25,15.18,1.01,9.93
2006.25,62502.6,30.49,-3.45,0.01184394,5.25,561.5,29.6,2.24282,4.03,15.25,15.178,0.81,9.91
2006.24,63138,30.49,-3.45,0.01184394,5.25,561.5,29.6,2.277275,4.03,15.25,15.1825,0.81,9.91
2006.23,63427.2,30.49,-3.45,0.01184394,5.25,561.5,29.6,2.26118,4.03,15.25,15.17,0.81,9.91
2006.22,63495,30.49,-3.45,0.01184394,5.25,561.5,29.6,2.28228,4.03,15.4642857142857,15.464,0.81,9.91
2006.21,63552.6,30.42,-1.59,0.01281366,5,341,12.5,2.2973,4.23,15.75,15.664,0.91,9.91
2006.2,63567.4,30.42,-1.59,0.01281366,5,341,12.5,2.17532,4.23,15.75,15.706,0.91,9.91
2006.19,61085.4,30.42,-1.59,0.01281366,5,341,12.5,2.08134,4.23,15.75,15.74,0.91,9.91
2006.18,57309.75,30.42,-1.59,0.01281366,5,341,12.5,2.06695,4.23,15.75,15.7225,0.91,9.91
2006.17,56039.8,30.54,-8.82,0.01077878,4.75,83.3,6.9,2.11334,4.63,15.75,15.686,0.35,10.03
2006.16,55227.5,30.54,-8.82,0.01077878,4.75,83.3,6.9,2.12535,4.63,15.9642857142857,16.2575,0.35,10.03
2006.15,58655.5,30.54,-8.82,0.01077878,4.75,83.3,6.9,2.1426,4.63,16.5,16.45,0.35,10.03
2006.14,59944.6,30.54,-8.82,0.01077878,4.75,83.3,6.9,2.13774,4.63,16.5,16.45,0.35,10.03
2006.13,59892,30.54,-8.82,0.01077878,4.75,83.3,6.9,2.19892,4.63,16.5,16.54,0.35,10.03
2006.12,59308.8,30.83,-2.95,0.01422302,4.75,1263.4,4.8,2.15328,5.32,16.5,16.54,0.67,10.13
2006.11,58270.4,30.83,-2.95,0.01422302,4.75,1263.4,4.8,2.12176,5.32,16.5,16.54,0.67,10.13
2006.1,57665.8,30.83,-2.95,0.01422302,4.75,1263.4,4.8,2.15566,5.32,16.8214285714286,16.99,0.67,10.13
2006.09,57609,30.83,-2.95,0.01422302,4.75,1263.4,4.8,2.11566666666667,5.32,17.25,17.29,0.67,10.13
2006.08,57537.2,30.79,-1.83,0.01145063,4.5,584.8,4.8,2.13342,5.51,17.25,17.29,0.81,9.91
2006.07,57076.6,30.79,-1.83,0.01145063,4.5,584.8,4.8,2.13588,5.51,17.25,17.29,0.81,9.91
2006.06,57038.4,30.79,-1.83,0.01145063,4.5,584.8,4.8,2.18104,5.51,17.25,17.284,0.81,9.91
2006.05,56830.4,30.79,-1.83,0.01145063,4.5,584.8,4.8,2.2181,5.51,17.25,17.238,0.81,9.91
2006.04,57036,30.76,-1.78,0.01429317,4.25,-360.8,8.1,2.24032,5.7,17.25,17.212,1.01,9.39
2006.03,56438.2,30.76,-1.78,0.01429317,4.25,-360.8,8.1,2.29886,5.7,17.5714285714286,17.65,1.01,9.39
2006.02,55352.2,30.76,-1.78,0.01429317,4.25,-360.8,8.1,2.2685,5.7,18,17.95,1.01,9.39
2006.01,54362.8,30.76,-1.78,0.01429317,4.25,-360.8,8.1,2.31182,5.7,18,17.968,1.01,9.39
2005.52,53617.6,30.6,2.21,0.01473572,4.25,501.8,-72.5,2.34296,5.69,18,18.044,0.93,9.38
2005.51,64750.4,30.6,2.21,0.01473572,4.25,501.8,-72.5,2.33962,5.69,18,18.04,0.93,9.38
2005.5,67392.4,30.6,2.21,0.01473572,4.25,501.8,-72.5,2.28582,5.69,18.2142857142857,18.294,0.93,9.38
2005.49,66156,30.6,2.21,0.01473572,4.25,501.8,-72.5,2.20296,5.69,18.5,18.482,0.93,9.38
2005.48,64368.4,30.6,2.21,0.01473572,4.25,501.8,-72.5,2.20764,5.69,18.5,18.508,0.93,9.38
2005.47,63624,30.27,-0.18,0.01381041,4,1659.5,9.5,2.23542,6.22,18.7142857142857,18.77,0.84,9.63
2005.46,62539.75,30.27,-0.18,0.01381041,4,1659.5,9.5,2.200425,6.22,19,19.015,0.84,9.63
2005.45,61257,30.27,-0.18,0.01381041,4,1659.5,9.5,2.18304,6.22,19,19.004,0.84,9.63
2005.44,60361.5,30.27,-0.18,0.01381041,4,1659.5,9.5,2.24065,6.22,19,18.9525,0.84,9.63
2005.43,59758.6,30.18,-3.34,0.01407164,3.75,815,6.5,2.27258,6.36,19,18.95,0.88,10.16
2005.42,58326.4,30.18,-3.34,0.01407164,3.75,815,6.5,2.24562,6.36,19.2142857142857,19.25,0.88,10.16
2005.41,57553.5,30.18,-3.34,0.01407164,3.75,815,6.5,2.246825,6.36,19.5,19.45,0.88,10.16
2005.4,57089.6,30.18,-3.34,0.01407164,3.75,815,6.5,2.25928,6.36,19.5,19.458,0.88,10.16
2005.39,57074.6,30.18,-3.34,0.01407164,3.75,815,6.5,2.2403,6.36,19.5,19.514,0.88,10.16
2005.38,55848.6,30.18,-1.61,0.01503136,3.75,2313.6,33.6,2.28228,6.04,19.5,19.506,0.8,10.23
2005.37,55878,30.18,-1.61,0.01503136,3.75,2313.6,33.6,2.3143,6.04,19.6071428571429,19.642,0.8,10.23
2005.36,55324.75,30.18,-1.61,0.01503136,3.75,2313.6,33.6,2.32325,6.04,19.75,19.7375,0.8,10.23
2005.35,55078.2,30.18,-1.61,0.01503136,3.75,2313.6,33.6,2.3709,6.04,19.75,19.732,0.8,10.23
2005.34,54872.6,30.16,-2.41,0.01658483,3.5,737.7,35.1,2.41384,6.02,19.75,19.74,0.87,10.02
2005.33,54778.6,30.16,-2.41,0.01658483,3.5,737.7,35.1,2.36618,6.02,19.75,19.752,0.87,10.02
2005.32,54782.2,30.16,-2.41,0.01658483,3.5,737.7,35.1,2.3189,6.02,19.75,19.76,0.87,10.02
2005.31,54801.2,30.16,-2.41,0.01658483,3.5,737.7,35.1,2.33012,6.02,19.75,19.752,0.87,10.02
2005.3,54654.2,30.07,-3.05,0.01511345,3.25,2505.9,14.2,2.42996,6.57,19.75,19.726,0.61,9.78
2005.29,58611.4,30.07,-3.05,0.01511345,3.25,2505.9,14.2,2.34852,6.57,19.75,19.72,0.61,9.78
2005.28,59619.8,30.07,-3.05,0.01511345,3.25,2505.9,14.2,2.34394,6.57,19.75,19.722,0.61,9.78
2005.27,59391,30.07,-3.05,0.01511345,3.25,2505.9,14.2,2.37714,6.57,19.75,19.72,0.61,9.78
2005.26,59865,30.07,-3.05,0.01511345,3.25,2505.9,14.2,2.36072,6.57,19.75,19.738,0.61,9.78
2005.25,59334.6,29.86,-3.35,0.01585603,3.25,1245.7,12.9,2.38278,7.27,19.75,19.74,0.76,9.88
2005.24,60577,29.86,-3.35,0.01585603,3.25,1245.7,12.9,2.42852,7.27,19.75,19.746,0.76,9.88
2005.23,61170.8,29.86,-3.35,0.01585603,3.25,1245.7,12.9,2.46628,7.27,19.75,19.75,0.76,9.88
2005.22,60945.6,29.86,-3.35,0.01585603,3.25,1245.7,12.9,2.40678,7.27,19.75,19.754,0.76,9.88
2005.21,61161,29.56,-1.24,0.01503065,3,499.7,112.6,2.41655,8.05,19.75,19.75,0.89,10.15
2005.2,61108.4,29.56,-1.24,0.01503065,3,499.7,112.6,2.46276,8.05,19.6428571428571,19.612,0.89,10.15
2005.19,61074.8,29.56,-1.24,0.01503065,3,499.7,112.6,2.4654,8.05,19.5,19.52,0.89,10.15
2005.18,61486.8,29.56,-1.24,0.01503065,3,499.7,112.6,2.48398,8.05,19.5,19.508,0.89,10.15
2005.17,61611.4,29.56,-1.24,0.01503065,3,499.7,112.6,2.52776,8.05,19.5,19.496,0.89,10.15
2005.16,61799,29.64,-8.08,0.01411529,2.75,689.2,3.6,2.575475,8.07,19.3928571428571,19.3025,1,10.46
2005.15,61688.4,29.64,-8.08,0.01411529,2.75,689.2,3.6,2.57996,8.07,19.25,19.24,1,10.46
2005.14,61712.4,29.64,-8.08,0.01411529,2.75,689.2,3.6,2.61762,8.07,19.25,19.24,1,10.46
2005.13,61863.8,29.64,-8.08,0.01411529,2.75,689.2,3.6,2.68872,8.07,19.25,19.248,1,10.46
2005.12,62137.75,30.49,-4.11,0.01528178,2.75,1715.9,15.8,2.72635,7.54,19.25,19.24,0.91,10.45
2005.11,63204,30.49,-4.11,0.01528178,2.75,1715.9,15.8,2.74798,7.54,19.0357142857143,18.946,0.91,10.45
2005.1,62608.4,30.49,-4.11,0.01528178,2.75,1715.9,15.8,2.70022,7.54,18.75,18.75,0.91,10.45
2005.09,60073.2,30.49,-4.11,0.01528178,2.75,1715.9,15.8,2.63284,7.54,18.75,18.74,0.91,10.45
2005.08,58514,30.46,-1.32,0.01218186,2.5,107.1,-5.5,2.59948,7.39,18.75,18.75,0.9,10.09
2005.07,57340,30.46,-1.32,0.01218186,2.5,107.1,-5.5,2.5776,7.39,18.5357142857143,18.456,0.9,10.09
2005.06,55892,30.46,-1.32,0.01218186,2.5,107.1,-5.5,2.61243333333333,7.39,18.25,18.2533333333333,0.9,10.09
2005.05,54594.4,30.46,-1.32,0.01218186,2.5,107.1,-5.5,2.61364,7.39,18.25,18.246,0.9,10.09
2005.04,53404,30.54,-5.2,0.01383882,2.25,756,21.2,2.67108,7.41,18.25,18.24,0.97,9.55
2005.03,53118.4,30.54,-5.2,0.01383882,2.25,756,21.2,2.71104,7.41,18.0357142857143,17.942,0.97,9.55
2005.02,52967,30.54,-5.2,0.01383882,2.25,756,21.2,2.70554,7.41,17.75,17.74,0.97,9.55
2005.01,52543.8,30.54,-5.2,0.01383882,2.25,756,21.2,2.69808,7.41,17.75,17.74,0.97,9.55
2004.53,52535.4,30.72,1.74,0.01482823,2.25,1153.6,37.5,2.67604,7.6,17.75,17.744,1.28,9.41
2004.52,51136.4,30.72,1.74,0.01482823,2.25,1153.6,37.5,2.69576,7.6,17.75,17.74,1.28,9.41
2004.51,50461.6,30.72,1.74,0.01482823,2.25,1153.6,37.5,2.7465,7.6,17.5357142857143,17.442,1.28,9.41
2004.5,50450,30.72,1.74,0.01482823,2.25,1153.6,37.5,2.75566,7.6,17.25,17.24,1.28,9.41
2004.49,50177.2,30.72,1.74,0.01482823,2.25,1153.6,37.5,2.72376,7.6,17.25,17.224,1.28,9.41
2004.48,49913,30.56,-1.4,0.01250986,2,-243.6,7.9,2.74904,7.24,17.25,17.23,1.22,9.37
2004.47,49657.75,30.56,-1.4,0.01250986,2,-243.6,7.9,2.76925,7.24,17.0357142857143,16.99,1.22,9.37
2004.46,49291.2,30.56,-1.4,0.01250986,2,-243.6,7.9,2.81972,7.24,16.75,16.74,1.22,9.37
2004.45,49304.25,30.56,-1.4,0.01250986,2,-243.6,7.9,2.832275,7.24,16.75,16.7325,1.22,9.37
2004.44,49336.6,31.05,-3.23,0.01213224,1.75,1008.2,6.7,2.86702,6.86,16.75,16.74,0.82,9.64
2004.43,49028.4,31.05,-3.23,0.01213224,1.75,1008.2,6.7,2.86248,6.86,16.5357142857143,16.44,0.82,9.64
2004.42,49058.5,31.05,-3.23,0.01213224,1.75,1008.2,6.7,2.84865,6.86,16.25,16.24,0.82,9.64
2004.41,49220.4,31.05,-3.23,0.01213224,1.75,1008.2,6.7,2.83274,6.86,16.25,16.222,0.82,9.64
2004.4,49579.6,31.05,-3.23,0.01213224,1.75,1008.2,6.7,2.86242,6.86,16.25,16.236,0.82,9.64
2004.39,49256,31.04,-2.49,0.01251327,1.75,1723.1,6.3,2.871,6.7,16.25,16.24,0.86,9.71
2004.38,49220.8,31.04,-2.49,0.01251327,1.75,1723.1,6.3,2.89726,6.7,16.1428571428571,16.068,0.86,9.71
2004.37,49255.75,31.04,-2.49,0.01251327,1.75,1723.1,6.3,2.9043,6.7,16,15.93,0.86,9.71
2004.36,49424.8,31.04,-2.49,0.01251327,1.75,1723.1,6.3,2.93548,6.7,16,15.916,0.86,9.71
2004.35,49361.8,31.55,-2.23,0.01293586,1.5,1718.6,-300.9,2.95774,7.18,16,15.85,1.31,9.83
2004.34,49693.4,31.55,-2.23,0.01293586,1.5,1718.6,-300.9,2.99184,7.18,16,15.868,1.31,9.83
2004.33,49764,31.55,-2.23,0.01293586,1.5,1718.6,-300.9,3.0323,7.18,16,15.874,1.31,9.83
2004.32,49691.6,31.55,-2.23,0.01293586,1.5,1718.6,-300.9,3.05442,7.18,16,15.834,1.31,9.83
2004.31,49703.8,31.55,-2.23,0.01293586,1.5,1718.6,-300.9,3.04884,7.18,16,15.772,1.31,9.83
2004.3,50167,32.01,-2.36,0.01286889,1.25,1771.4,-30,3.02168,6.81,16,15.754,1.39,9.98
2004.29,50190.8,32.01,-2.36,0.01286889,1.25,1771.4,-30,3.02622,6.81,16,15.77,1.39,9.98
2004.28,49890.4,32.01,-2.36,0.01286889,1.25,1771.4,-30,3.0401,6.81,16,15.786,1.39,9.98
2004.27,50092.4,32.01,-2.36,0.01286889,1.25,1771.4,-30,3.09508,6.81,16,15.806,1.39,9.98
2004.26,49861.8,32.61,-3.24,0.01229889,1.25,1993.9,9.8,3.12046,6.06,16,15.802,1.52,10.15
2004.25,50204.2,32.61,-3.24,0.01229889,1.25,1993.9,9.8,3.14208,6.06,16,15.8,1.52,10.15
2004.24,50351,32.61,-3.24,0.01229889,1.25,1993.9,9.8,3.12105,6.06,16,15.8175,1.52,10.15
2004.23,50550,32.61,-3.24,0.01229889,1.25,1993.9,9.8,3.13876,6.06,16,15.772,1.52,10.15
2004.22,50364.2,33.19,-2.94,0.01227805,1,1437,21.4,3.14858,5.15,16,15.792,1.12,10.65
2004.21,50081.4,33.19,-2.94,0.01227805,1,1437,21.4,3.14624,5.15,16,15.764,1.12,10.65
2004.2,49834.8,33.19,-2.94,0.01227805,1,1437,21.4,3.11544,5.15,16,15.746,1.12,10.65
2004.19,50491.2,33.19,-2.94,0.01227805,1,1437,21.4,2.98568,5.15,16,15.778,1.12,10.65
2004.18,50447,33.19,-2.94,0.01227805,1,1437,21.4,2.931,5.15,16,15.818,1.12,10.65
2004.17,50539.75,32.75,-4.82,0.0118185,1,-777.4,5.2,2.919125,5.26,16,15.8675,0.88,10.89
2004.16,50831,32.75,-4.82,0.0118185,1,-777.4,5.2,2.89758,5.26,16.1071428571429,15.99,0.88,10.89
2004.15,51144.75,32.75,-4.82,0.0118185,1,-777.4,5.2,2.879225,5.26,16.25,16.1,0.88,10.89
2004.14,51432.6,32.75,-4.82,0.0118185,1,-777.4,5.2,2.91002,5.26,16.25,16.096,0.88,10.89
2004.13,51672.2,32.9,-3.79,0.01379123,1,736.5,8,2.92524,5.89,16.25,16.106,1.07,10.7
2004.12,51726,32.9,-3.79,0.01379123,1,736.5,8,2.90438,5.89,16.3571428571429,16.158,1.07,10.7
2004.11,52027.4,32.9,-3.79,0.01379123,1,736.5,8,2.89192,5.89,16.5,16.278,1.07,10.7
2004.1,52608.8,32.9,-3.79,0.01379123,1,736.5,8,2.89022,5.89,16.5,16.286,1.07,10.7
2004.09,52928.6666666667,33.39,-3.39,0.01084394,1,175.6,4.9,2.93033333333333,6.69,16.5,16.31,0.66,10.12
2004.08,53344,33.39,-3.39,0.01084394,1,175.6,4.9,2.93748,6.69,16.5,16.328,0.66,10.12
2004.07,53392.2,33.39,-3.39,0.01084394,1,175.6,4.9,2.91838,6.69,16.5,16.282,0.66,10.12
2004.06,53255.2,33.39,-3.39,0.01084394,1,175.6,4.9,2.93506,6.69,16.5,16.282,0.66,10.12
